# Normalized Renyi Entropy Data (S_alpha / S_EE)
# region_size=4
alpha,squeezing=0.0400,squeezing=0.0894,squeezing=0.2000,squeezing=0.4472,squeezing=1.0000
3.168686868686869,0.8307716966036107,0.7696679954239087,0.6705151751373205,0.5370922548856797,0.4072013424340416
3.2181818181818187,0.8290407695063912,0.7673879452904635,0.6676183492318108,0.5339588263483414,0.40443946561051614
3.267676767676768,0.8273490135710607,0.7651623537627015,0.6648017764792791,0.5309315902244209,0.40178882410597927
3.3171717171717177,0.8256950246239565,0.7629892509659729,0.662062323816072,0.5280056508090882,0.3992432411973147
3.366666666666667,0.8240774677786219,0.7608667641426284,0.6593970165796383,0.5251763939718197,0.3967969593537017
3.4161616161616166,0.8224950730933623,0.7587931115701442,0.6568030285940335,0.5224394677784829,0.39444460738456827
3.465656565656566,0.8209466315576868,0.7567665969398333,0.6542776730009608,0.5197907646621355,0.392181170485809
3.5151515151515156,0.8194309913785252,0.7547856041553737,0.6518183937706649,0.5172264050022554,0.3900019628990057
3.564646464646465,0.8179470545400478,0.7528485925144963,0.6494227578336174,0.5147427219862755,0.38790260292963286
3.6141414141414145,0.816493773613527,0.7509540922408399,0.6470884477798178,0.5123362476398724,0.38587899009770055
3.663636363636364,0.8150701487959935,0.7491007003362081,0.64481325507774,0.510003699923656,0.3839272842184357
3.7131313131313135,0.8136752251584964,0.7472870767263622,0.6425950737696137,0.5077419708038823,0.3820438862319243
3.762626262626263,0.8123080900866234,0.7455119406760513,0.6404318946038539,0.5055481152137249,0.3802254206194479
3.812121212121213,0.8109678708975657,0.7437740674512758,0.6383217995691588,0.5034193408296034,0.37846871926090825
3.8616161616161624,0.8096537326194879,0.7420722852088374,0.6362629567980912,0.5013529985941917,0.37677080660250395
3.911111111111112,0.8083648759202677,0.7404054720950628,0.634253615810916,0.4993465739241208,0.37512888601692174
3.9606060606060614,0.8071005351738509,0.7387725535372436,0.6322921030731223,0.49739767854612127,0.3735403272499764
4.01010101010101,0.8058599766535272,0.7371724997128011,0.6303768178424332,0.4955040429105024,0.37200265485801765
4.05959595959596,0.8046424968423722,0.7356043231825344,0.6285062282832534,0.49366350913549467,0.37051353754968436
4.109090909090909,0.8034474208519706,0.7340670766754902,0.6266788678284215,0.49187402444015627,0.3690707783538725
4.158585858585859,0.8022741009412917,0.7325598510140835,0.6248933317698876,0.49013363502730045,0.36767230554318925
4.208080808080808,0.8011219151282974,0.7310817731690725,0.6231482740614857,0.48844048038129956,0.36631616424880115
4.257575757575758,0.7999902658874837,0.7296320044348664,0.6214424043184058,0.486792787948679,0.36500050870854217
4.307070707070707,0.7988785789271301,0.7282097387164482,0.6197744849992428,0.48518886817219153,0.3637235950954932
4.356565656565657,0.797786302040544,0.7268142009199138,0.6181433287576644,0.4836271098515689,0.3624837748790618
4.406060606060606,0.7967129040260614,0.7254446454392866,0.6165477959517968,0.48210597580641956,0.3612794886749175
4.455555555555556,0.7956578736709786,0.7241003547328567,0.6149867923003826,0.4806239988188029,0.36010926054404496
4.505050505050505,0.7946207187949882,0.7227806379828408,0.6134592666756375,0.4791797778348801,0.3589716927047058
4.554545454545455,0.793600965349036,0.7214848298326446,0.611964209023523,0.4777719744067422,0.3578654606242816
4.604040404040404,0.7925981565658384,0.7202122891964667,0.6105006484028767,0.4763993093570593,0.3567893084608496
4.653535353535354,0.791611852158592,0.7189623981363791,0.6090676511355002,0.4750605596506024,0.35574204482695626
4.703030303030303,0.7906416275646699,0.7177345608024063,0.6076643190599054,0.4737545554579688,0.3547225388504074
4.752525252525253,0.7896870732313502,0.7165282024314535,0.606289787881969,0.4724801773980078,0.3537297165090472
4.802020202020202,0.7887477939408372,0.7153427684012592,0.6049432256162512,0.471236353946515,0.3527625572184343
4.851515151515152,0.7878234081720421,0.7141777233358167,0.6036238311121933,0.4700220589997238,0.35182009065309644
4.901010101010101,0.7869135474967806,0.7130325502589898,0.6023308326598293,0.4688363095820245,0.3509013937836531
4.9505050505050505,0.7860178560082095,0.7119067497932678,0.6010634866700404,0.46767816368814424,0.35000558811355315
5.0,0.7851359897794864,0.7107998394008448,0.5998210764247277,0.46654671825076693,0.34913183710051293
